StationCode,SampleID,FinalID,BAResult
SMC04264,SMC042642010791,Rheotanytarsus,2
SMC04264,SMC042642010791,Simulium,1
SMC04264,SMC042642010791,Thienemannimyia group,1
SMC04264,SMC042642010791,Turbellaria,20
SMC04308,SMC0430820096171,Alotanypus,6
SMC04308,SMC0430820096171,Apedilum,6
SMC04308,SMC0430820096171,Baetis,9
SMC04308,SMC0430820096171,Bezzia/ Palpomyia,34
SMC04308,SMC0430820096171,Caloparyphus/ Euparyphus,28
SMC04308,SMC0430820096171,Chironomus,3
SMC04308,SMC0430820096171,Cricotopus bicinctus group,1
SMC04308,SMC0430820096171,Dicrotendipes,4
SMC04308,SMC0430820096171,Eukiefferiella brehmi group,3
SMC04308,SMC0430820096171,Euparyphus,3
SMC04308,SMC0430820096171,Fallceon quilleri,4
SMC04308,SMC0430820096171,Hyalella,181
SMC04308,SMC0430820096171,Hydrobiidae,8
SMC04308,SMC0430820096171,Hydroptila,18
SMC04308,SMC0430820096171,Hydroptilidae,3
SMC04308,SMC0430820096171,Labrundinia,3
SMC04308,SMC0430820096171,Oligochaeta,9
SMC04308,SMC0430820096171,Ostracoda,166
SMC04308,SMC0430820096171,Pentaneura,11
SMC04308,SMC0430820096171,Physa,57
SMC04308,SMC0430820096171,Polypedilum,29
SMC04308,SMC0430820096171,Procladius,1
SMC04308,SMC0430820096171,Pseudochironomus,1
SMC04308,SMC0430820096171,Rheocricotopus,1
SMC04308,SMC0430820096171,Simulium,1
SMC04308,SMC0430820096171,Simulium,2
SMC04308,SMC0430820096171,Tanytarsus,3
SMC04308,SMC0430820096171,Thienemannimyia group,1
SMC04308,SMC0430820096171,Turbellaria,8
SMC04383,SMC043832010691,Agapetus,1
SMC04383,SMC043832010691,Atractides,1
SMC04383,SMC043832010691,Baetis,25
SMC04383,SMC043832010691,Caenis,2
SMC04383,SMC043832010691,Caloparyphus/ Euparyphus,2
SMC04383,SMC043832010691,Ceratopogonidae,1
SMC04383,SMC043832010691,Clinocera,1
SMC04383,SMC043832010691,Cricotopus,11
SMC04383,SMC043832010691,Cricotopus trifascia group,27
SMC04383,SMC043832010691,Ephydridae,1
SMC04383,SMC043832010691,Eukiefferiella,1
SMC04383,SMC043832010691,Eukiefferiella,18
SMC04383,SMC043832010691,Fallceon quilleri,5
SMC04383,SMC043832010691,Hydrobiidae,15
SMC04383,SMC043832010691,Hydropsyche,12
SMC04383,SMC043832010691,Hydroptila,36
SMC04383,SMC043832010691,Hydroptilidae,4
SMC04383,SMC043832010691,Hydroptilidae,51
SMC04383,SMC043832010691,Limnephilidae,2
SMC04383,SMC043832010691,Menetus opercularis,2
SMC04383,SMC043832010691,Micrasema,20
SMC04383,SMC043832010691,Microtendipes,36
SMC04383,SMC043832010691,Ochrotrichia,32
SMC04383,SMC043832010691,Oecetis,2
SMC04383,SMC043832010691,Oligochaeta,17
SMC04383,SMC043832010691,Optioservus,1
SMC04383,SMC043832010691,Optioservus,2
SMC04383,SMC043832010691,Orthocladius complex,1
SMC04383,SMC043832010691,Ostracoda,25
SMC04383,SMC043832010691,Oxyethira,1
SMC04383,SMC043832010691,Parametriocnemus,2
SMC04383,SMC043832010691,Pentaneura,11
SMC04383,SMC043832010691,Physa,8
SMC04383,SMC043832010691,Polypedilum,26
SMC04383,SMC043832010691,Psephenus,1
SMC04383,SMC043832010691,Pseudochironomus,21
SMC04383,SMC043832010691,Psychomyia,1
SMC04383,SMC043832010691,Rheotanytarsus,1
SMC04383,SMC043832010691,Rheotanytarsus,48
SMC04383,SMC043832010691,Serratella micheneri,1
SMC04383,SMC043832010691,Simulium,89
SMC04383,SMC043832010691,Sperchon,1
SMC04383,SMC043832010691,Tanytarsus,15
SMC04383,SMC043832010691,Tanytarsus,4
SMC04383,SMC043832010691,Thienemannimyia group,14
SMC04383,SMC043832010691,Torrenticola,5
SMC04383,SMC043832010691,Trichoptera,2
SMC04383,SMC043832010691,Tricorythodes minutus,2
SMC04383,SMC043832010691,Zaitzevia,1
SMC04383,SMC043832010691,Zaitzevia,4
SMC04399,SMC0439920096111,Baetis,9
SMC04399,SMC0439920096111,Bezzia/ Palpomyia,1
SMC04399,SMC0439920096111,Caloparyphus/ Euparyphus,1
SMC04399,SMC0439920096111,Cheumatopsyche,7
SMC04399,SMC0439920096111,Chironomidae,2
SMC04399,SMC0439920096111,Chironomus,5
SMC04399,SMC0439920096111,Corynoneura,12
SMC04399,SMC0439920096111,Cricotopus,3
SMC04399,SMC0439920096111,Cricotopus bicinctus group,5
SMC04399,SMC0439920096111,Cryptochironomus,5
SMC04399,SMC0439920096111,Eukiefferiella brehmi group,4
SMC04399,SMC0439920096111,Fallceon quilleri,32
SMC04399,SMC0439920096111,Hemerodromia,1
SMC04399,SMC0439920096111,Hetaerina americana,1
SMC04399,SMC0439920096111,Hyalella,27
SMC04399,SMC0439920096111,Hydroptila,24
SMC04399,SMC0439920096111,Hydroptilidae,3
SMC04399,SMC0439920096111,Labrundinia,2
SMC04399,SMC0439920096111,Limnophyes,3
SMC04399,SMC0439920096111,Metriocnemus,1
SMC04399,SMC0439920096111,Micropsectra,3
SMC04399,SMC0439920096111,Nanocladius,1
SMC04399,SMC0439920096111,Ochrotrichia,55
SMC04399,SMC0439920096111,Oligochaeta,122
SMC04399,SMC0439920096111,Orthocladius complex ,4
SMC04399,SMC0439920096111,Ostracoda,66
SMC04399,SMC0439920096111,Parametriocnemus,4
SMC04399,SMC0439920096111,Pentaneura,18
SMC04399,SMC0439920096111,Phaenopsectra,1
SMC04399,SMC0439920096111,Polypedilum,142
SMC04399,SMC0439920096111,Probezzia,1
SMC04399,SMC0439920096111,Rheocricotopus,3
SMC04399,SMC0439920096111,Rheotanytarsus,1
SMC04399,SMC0439920096111,Simulium,3
SMC04399,SMC0439920096111,Sperchon,2
SMC04399,SMC0439920096111,Tanytarsus,4
SMC04399,SMC0439920096111,Thienemanniella,16
SMC04399,SMC0439920096111,Tricorythodes,6
SMC04748,SMC047482009721,Argia,2
SMC04748,SMC047482009721,Baetis adonis,23
SMC04748,SMC047482009721,Bezzia/ Palpomyia,1
SMC04748,SMC047482009721,Corbicula,5
SMC04748,SMC047482009721,Enochrus carinatus,1
SMC04748,SMC047482009721,Ephydridae,7
SMC04748,SMC047482009721,Euparyphus,1
SMC04748,SMC047482009721,Fallceon quilleri,161
SMC04748,SMC047482009721,Hetaerina americana,4
SMC04748,SMC047482009721,Hydroptila,35
SMC04748,SMC047482009721,Hydroptilidae,8
SMC04748,SMC047482009721,Labrundinia,1
SMC04748,SMC047482009721,Oligochaeta,2
SMC04748,SMC047482009721,Ostracoda,67
SMC04748,SMC047482009721,Pentaneura,8
SMC04748,SMC047482009721,Physa,6
SMC04748,SMC047482009721,Progomphus borealis,2
SMC04748,SMC047482009721,Prostoma,1
SMC04748,SMC047482009721,Rheocricotopus ,2
SMC04748,SMC047482009721,Rheocricotopus,5
SMC04748,SMC047482009721,Simulium,10
SMC04748,SMC047482009721,Stratiomys,1
SMC04748,SMC047482009721,Tricorythodes,221
SMC04748,SMC047482009721,Tropisternus,1
SMC04748,SMC047482009721,Turbellaria,32
SMC04749,SMC0474920096231,Berosus,1
SMC04749,SMC0474920096231,Cambaridae,1
SMC04749,SMC0474920096231,Ceratopogonidae,116
SMC04749,SMC0474920096231,Chironomus,8
SMC04749,SMC0474920096231,Coenagrionidae,1
SMC04749,SMC0474920096231,Corixidae,77
SMC04749,SMC0474920096231,Cricotopus,16
SMC04749,SMC0474920096231,Cricotopus,2
SMC04749,SMC0474920096231,Dicrotendipes,5
SMC04749,SMC0474920096231,Dytiscidae,1
SMC04749,SMC0474920096231,Ferrissia,1
SMC04749,SMC0474920096231,Glyptotendipes,1
SMC04749,SMC0474920096231,Hyalella,66
SMC04749,SMC0474920096231,Hydroptila,1
SMC04749,SMC0474920096231,Limnesia,1
SMC04749,SMC0474920096231,Lymnaeidae,1
SMC04749,SMC0474920096231,Notonecta,1
SMC04749,SMC0474920096231,Oligochaeta,34
SMC04749,SMC0474920096231,Ostracoda,67
SMC04749,SMC0474920096231,Pentaneura,1
SMC04749,SMC0474920096231,Pericoma/ Telmatoscopus,1
SMC04749,SMC0474920096231,Physa,21
SMC04749,SMC0474920096231,Stratiomyidae,1
SMC04749,SMC0474920096231,Tanypus,227
SMC04749,SMC0474920096231,Tanytarsini,1
SMC04749,SMC0474920096231,Trichocorixa,2
SMC04756,SMC047562010771,Baetidae,4
SMC04756,SMC047562010771,Caloparyphus/ Euparyphus,21
SMC04756,SMC047562010771,Ceratopogonidae,2
SMC04756,SMC047562010771,Coenagrionidae,1
SMC04756,SMC047562010771,Dasyhelea,4
SMC04756,SMC047562010771,Ephydridae,3
SMC04756,SMC047562010771,Eukiefferiella,1
SMC04756,SMC047562010771,Eukiefferiella,2
SMC04756,SMC047562010771,Euparyphus,2
SMC04756,SMC047562010771,Fallceon quilleri,50
SMC04756,SMC047562010771,Hyalella,302
SMC04756,SMC047562010771,Hydroptila,47
SMC04756,SMC047562010771,Hydroptilidae,3
SMC04756,SMC047562010771,Hydroptilidae,5
SMC04756,SMC047562010771,Micropsectra,1
SMC04756,SMC047562010771,Oligochaeta,4
SMC04756,SMC047562010771,Ostracoda,95
SMC04756,SMC047562010771,Pentaneura,7
SMC04756,SMC047562010771,Pericoma/ Telmatoscopus,4
SMC04756,SMC047562010771,Physa,7
SMC04756,SMC047562010771,Polypedilum,1
SMC04756,SMC047562010771,Pseudochironomus,4
SMC04756,SMC047562010771,Saetheria,1
SMC04756,SMC047562010771,Simulium,1
SMC04756,SMC047562010771,Simulium,4
SMC04756,SMC047562010771,Stilobezzia,1
SMC04756,SMC047562010771,Tanytarsus,1
SMC04756,SMC047562010771,Tipula,1
SMC04756,SMC047562010771,Tricorythodes minutus,24
SMC04756,SMC047562010771,Turbellaria,21
SMC04795,SMC0479520117141,Ablabesmyia,5
SMC04795,SMC0479520117141,Argia,5
SMC04795,SMC0479520117141,Baetis,38
SMC04795,SMC0479520117141,Baetis tricaudatus,46
SMC04795,SMC0479520117141,Brillia,29
SMC04795,SMC0479520117141,Calineuria,13
SMC04795,SMC0479520117141,Caloparyphus/ Euparyphus,2
SMC04795,SMC0479520117141,Corixidae,1
SMC04795,SMC0479520117141,Corynoneura,11
SMC04795,SMC0479520117141,Dicranota,4
SMC04795,SMC0479520117141,Diphetor hageni,54
SMC04795,SMC0479520117141,Dixa,1
SMC04795,SMC0479520117141,Empididae,1
SMC04795,SMC0479520117141,Endochironomus,1
SMC04795,SMC0479520117141,Epeorus,2
SMC04795,SMC0479520117141,Eukiefferiella,12
SMC04795,SMC0479520117141,Frontipoda,1
SMC04795,SMC0479520117141,Gumaga,4
SMC04795,SMC0479520117141,Helichus,1
SMC04795,SMC0479520117141,Hydropsyche,11
SMC04795,SMC0479520117141,Hydroptila,3
SMC04795,SMC0479520117141,Lepidostoma,24
SMC04795,SMC0479520117141,Leptophlebiidae,10
SMC04795,SMC0479520117141,Malenka,20
SMC04795,SMC0479520117141,Menetus opercularis,1
SMC04795,SMC0479520117141,Micrasema,55
SMC04795,SMC0479520117141,Micropsectra,57
SMC04795,SMC0479520117141,Neoplasta,3
SMC04795,SMC0479520117141,Nilotanypus,1
SMC04795,SMC0479520117141,Optioservus,1
SMC04795,SMC0479520117141,Ostracoda,5
SMC04795,SMC0479520117141,Parametriocnemus,3
SMC04795,SMC0479520117141,Pentaneura,1
SMC04795,SMC0479520117141,Pentaneura,31
SMC04795,SMC0479520117141,Pericoma/ Telmatoscopus,5
SMC04795,SMC0479520117141,Pisidium,13
SMC04795,SMC0479520117141,Polypedilum,39
SMC04795,SMC0479520117141,Progomphus,5
SMC04795,SMC0479520117141,Psephenus,1
SMC04795,SMC0479520117141,Rheotanytarsus,30
SMC04795,SMC0479520117141,Rhyacophila,19
SMC04795,SMC0479520117141,Simulium canadense,1
SMC04795,SMC0479520117141,Simulium hippovorum,3
SMC04795,SMC0479520117141,Simulium piperi,6
SMC04795,SMC0479520117141,Sperchon,3
SMC04795,SMC0479520117141,Stempellinella,2
SMC04795,SMC0479520117141,Tanytarsus,7
SMC04795,SMC0479520117141,Thienemannimyia group,1
SMC04795,SMC0479520117141,Torrenticola,30
SMC04795,SMC0479520117141,Tricorythodes explicatus,4
SMC04932,SMC0493220107121,Anax,4
SMC04932,SMC0493220107121,Chironomus,7
SMC04932,SMC0493220107121,Coenagrionidae,2
SMC04932,SMC0493220107121,Corbicula,104
SMC04932,SMC0493220107121,Corisella decolor,4
SMC04932,SMC0493220107121,Corixidae,4
SMC04932,SMC0493220107121,Cricotopus,21
SMC04932,SMC0493220107121,Cricotopus bicinctus group,32
SMC04932,SMC0493220107121,Cryptochironomus,1
SMC04932,SMC0493220107121,Cryptochironomus,38
SMC04932,SMC0493220107121,Dicrotendipes,37
SMC04932,SMC0493220107121,Hyalella,36
SMC04932,SMC0493220107121,Hydrobiidae,1
SMC04932,SMC0493220107121,Oligochaeta,31
SMC04932,SMC0493220107121,Ostracoda,163
SMC04932,SMC0493220107121,Physa,33
SMC04932,SMC0493220107121,Polypedilum,20
SMC04932,SMC0493220107121,Procambarus clarkii,1
SMC04932,SMC0493220107121,Pseudosmittia,1
SMC04932,SMC0493220107121,Psychodidae,1
SMC04932,SMC0493220107121,Rheotanytarsus,5
SMC04932,SMC0493220107121,Tanytarsus,22
SMC04932,SMC0493220107121,Tricorythodes minutus,12
SMC05109,SMC0510920096231,Acari,1
SMC05109,SMC0510920096231,Alotanypus,49
SMC05109,SMC0510920096231,Apedilum,1
SMC05109,SMC0510920096231,Apedilum,3
SMC05109,SMC0510920096231,Baetis adonis,111
SMC05109,SMC0510920096231,Callibaetis,1
SMC05109,SMC0510920096231,Ceratopogonidae,2
SMC05109,SMC0510920096231,Chironomus,17
SMC05109,SMC0510920096231,Clinocera,11
SMC05109,SMC0510920096231,Cricotopus,31
SMC05109,SMC0510920096231,Cricotopus,7
SMC05109,SMC0510920096231,Dasyhelea,4
SMC05109,SMC0510920096231,Dicrotendipes,5
SMC05109,SMC0510920096231,Dytiscidae,1
SMC05109,SMC0510920096231,Ephydridae,7
SMC05109,SMC0510920096231,Euparyphus,52
SMC05109,SMC0510920096231,Fallceon,16
SMC05109,SMC0510920096231,Hydroptila,1
SMC05109,SMC0510920096231,Hydroptila,4
SMC05109,SMC0510920096231,Laccobius,17
SMC05109,SMC0510920096231,Limnophyes,1
SMC05109,SMC0510920096231,Lymnaeidae,1
SMC05109,SMC0510920096231,Micropsectra,1
SMC05109,SMC0510920096231,Micropsectra,105
SMC05109,SMC0510920096231,Muscidae,1
SMC05109,SMC0510920096231,Oligochaeta,110
SMC05109,SMC0510920096231,Oribatei,3
SMC05109,SMC0510920096231,Ostracoda,13
SMC05109,SMC0510920096231,Paracladopelma,13
SMC05109,SMC0510920096231,Pentaneura,1
SMC05109,SMC0510920096231,Pentaneura,5
SMC05109,SMC0510920096231,Polypedilum,44
SMC05109,SMC0510920096231,Pseudochironomus,6
SMC05109,SMC0510920096231,Rheotanytarsus,1
SMC05109,SMC0510920096231,Simulium,30
SMC05109,SMC0510920096231,Simulium,8
SMC05109,SMC0510920096231,Tanytarsus,1
SMC05199,SMC051992011761,Argia,1
SMC05199,SMC051992011761,Atractides,2
SMC05199,SMC051992011761,Baetis,23
SMC05199,SMC051992011761,Baetis adonis,69
SMC05199,SMC051992011761,Bezzia/ Palpomyia,1
SMC05199,SMC051992011761,Caloparyphus/ Euparyphus,3
SMC05199,SMC051992011761,Corynoneura,3
SMC05199,SMC051992011761,Cricotopus trifascia group,2
SMC05199,SMC051992011761,Elmidae,6
SMC05199,SMC051992011761,Eukiefferiella,13
SMC05199,SMC051992011761,Fallceon quilleri,17
SMC05199,SMC051992011761,Hetaerina americana,2
SMC05199,SMC051992011761,Hyalella,3
SMC05199,SMC051992011761,Hydropsyche,67
SMC05199,SMC051992011761,Hydroptila,6
SMC05199,SMC051992011761,Lepidostoma,1
SMC05199,SMC051992011761,Micrasema,65
SMC05199,SMC051992011761,Nectopsyche,1
SMC05199,SMC051992011761,Neoplasta,2
SMC05199,SMC051992011761,Ochrotrichia,2
SMC05199,SMC051992011761,Oreogeton,1
SMC05199,SMC051992011761,Ostracoda,4
SMC05199,SMC051992011761,Pentaneura,1
SMC05199,SMC051992011761,Pentaneura,3
SMC05199,SMC051992011761,Physa,4
SMC05199,SMC051992011761,Polypedilum,8
SMC05199,SMC051992011761,Rheocricotopus,1
SMC05199,SMC051992011761,Rheocricotopus,14
SMC05199,SMC051992011761,Rheotanytarsus,54
SMC05199,SMC051992011761,Simulium,4
SMC05199,SMC051992011761,Simulium argus,1
SMC05199,SMC051992011761,Simulium argus,21
SMC05199,SMC051992011761,Simulium hippovorum,130
SMC05199,SMC051992011761,Simulium hippovorum,5
SMC05199,SMC051992011761,Simulium tescorum,14
SMC05199,SMC051992011761,Sperchon,7
SMC05199,SMC051992011761,Thienemannimyia group,1
SMC05199,SMC051992011761,Tipula,1
SMC05199,SMC051992011761,Torrenticola,1
SMC05199,SMC051992011761,Tricorythodes explicatus,20
SMC05199,SMC051992011761,Turbellaria,5
SMC05199,SMC051992011761,Wormaldia,17
SMC05243,SMC0524320106101,Ablabesmyia,1
SMC05243,SMC0524320106101,Baetidae,9
SMC05243,SMC0524320106101,Baetis,1
SMC05243,SMC0524320106101,Chironomus,28
SMC05243,SMC0524320106101,Corixidae,5
SMC05243,SMC0524320106101,Cricotopus,88
SMC05243,SMC0524320106101,Cryptochironomus,1
SMC05243,SMC0524320106101,Cryptochironomus,21
SMC05243,SMC0524320106101,Dicrotendipes,66
SMC05243,SMC0524320106101,Eukiefferiella,1
SMC05243,SMC0524320106101,Fallceon quilleri,7
SMC05243,SMC0524320106101,Ferrissia,1
SMC05243,SMC0524320106101,Hemerodromia,4
SMC05243,SMC0524320106101,Hydropsyche,9
SMC05243,SMC0524320106101,Hydroptila,98
SMC05243,SMC0524320106101,Hydroptilidae,4
SMC05243,SMC0524320106101,Hydroptilidae,42
SMC05243,SMC0524320106101,Ochrotrichia,6
SMC05243,SMC0524320106101,Oligochaeta,60
SMC05243,SMC0524320106101,Ostracoda,18
SMC05243,SMC0524320106101,Pentaneura,13
SMC05243,SMC0524320106101,Phaenopsectra,2
SMC05243,SMC0524320106101,Polypedilum,1
SMC05243,SMC0524320106101,Polypedilum,62
SMC05243,SMC0524320106101,Pseudochironomus,8
SMC05243,SMC0524320106101,Rheocricotopus,21
SMC05243,SMC0524320106101,Rheotanytarsus,38
SMC05243,SMC0524320106101,Simulium,1
SMC05243,SMC0524320106101,Sperchon,2
SMC05243,SMC0524320106101,Tanytarsus,9
SMC05243,SMC0524320106101,Tricorythodes minutus,4
SMC05407,SMC0540720117211,Atractides,2
SMC05407,SMC0540720117211,Baetis,163
SMC05407,SMC0540720117211,Baetis tricaudatus,27
SMC05407,SMC0540720117211,Caenis,1
SMC05407,SMC0540720117211,Caloparyphus/ Euparyphus,3
SMC05407,SMC0540720117211,Corynoneura,1
SMC05407,SMC0540720117211,Cricotopus,1
SMC05407,SMC0540720117211,Cricotopus,23
SMC05407,SMC0540720117211,Cricotopus trifascia group,33
SMC05407,SMC0540720117211,Dasyhelea,3
SMC05407,SMC0540720117211,Elmidae,1
SMC05407,SMC0540720117211,Epeorus,1
SMC05407,SMC0540720117211,Eukiefferiella,9
SMC05407,SMC0540720117211,Fallceon quilleri,9
SMC05407,SMC0540720117211,Forcipomyia,4
SMC05407,SMC0540720117211,Gumaga,5
SMC05407,SMC0540720117211,Helicopsyche,1
SMC05407,SMC0540720117211,Hemerodromia,1
SMC05407,SMC0540720117211,Hydroporinae,1
SMC05407,SMC0540720117211,Hydropsyche,11
SMC05407,SMC0540720117211,Hydroptila,136
SMC05407,SMC0540720117211,Hydroptilidae,4
SMC05407,SMC0540720117211,Hydroptilidae,5
SMC05407,SMC0540720117211,Labrundinia,6
SMC05407,SMC0540720117211,Lepidostoma,2
SMC05407,SMC0540720117211,Libellulidae,1
SMC05407,SMC0540720117211,Malenka,2
SMC05407,SMC0540720117211,Micrasema,11
SMC05407,SMC0540720117211,Microtendipes,18
SMC05407,SMC0540720117211,Muscidae,2
SMC05407,SMC0540720117211,Ochrotrichia,13
SMC05407,SMC0540720117211,Oligochaeta,4
SMC05407,SMC0540720117211,Ostracoda,6
SMC05407,SMC0540720117211,Pentaneura,16
SMC05407,SMC0540720117211,Polypedilum,5
SMC05407,SMC0540720117211,Protzia,6
SMC05407,SMC0540720117211,Psephenus,2
SMC05407,SMC0540720117211,Rheocricotopus,14
SMC05407,SMC0540720117211,Simulium donovani,1
SMC05407,SMC0540720117211,Sweltsa,1
SMC05407,SMC0540720117211,Thienemannimyia group,1
SMC05407,SMC0540720117211,Tinodes,2
SMC05407,SMC0540720117211,Torrenticola,12
SMC05407,SMC0540720117211,Tricorythodes explicatus,16
SMC05407,SMC0540720117211,Zaitzevia,1
SMC05524,SMC0552420116301,Ablabesmyia,10
SMC05524,SMC0552420116301,Baetis,4
SMC05524,SMC0552420116301,Baetis adonis,1
SMC05524,SMC0552420116301,Callibaetis,5
SMC05524,SMC0552420116301,Caloparyphus/ Euparyphus,12
SMC05524,SMC0552420116301,Ceratopogonidae,1
SMC05524,SMC0552420116301,Corbicula,2
SMC05524,SMC0552420116301,Corynoneura,2
SMC05524,SMC0552420116301,Cricotopus,45
SMC05524,SMC0552420116301,Cryptochironomus,7
SMC05524,SMC0552420116301,Dasyhelea,8
SMC05524,SMC0552420116301,Dicranota,1
SMC05524,SMC0552420116301,Dicrotendipes,1
SMC05524,SMC0552420116301,Ephydridae,2
SMC05524,SMC0552420116301,Eukiefferiella,6
SMC05524,SMC0552420116301,Euparyphus,1
SMC05524,SMC0552420116301,Fallceon quilleri,194
SMC05524,SMC0552420116301,Hydrobius,1
SMC05524,SMC0552420116301,Hydroptila,111
SMC05524,SMC0552420116301,Labrundinia,5
SMC05524,SMC0552420116301,Oligochaeta,7
SMC05524,SMC0552420116301,Ostracoda,42
SMC05524,SMC0552420116301,Pentaneura,8
SMC05524,SMC0552420116301,Polypedilum,30
SMC05524,SMC0552420116301,Pseudochironomus,1
SMC05524,SMC0552420116301,Rheocricotopus,1
SMC05524,SMC0552420116301,Saetheria,8
SMC05524,SMC0552420116301,Simulium,1
SMC05524,SMC0552420116301,Thienemanniella,1
SMC05524,SMC0552420116301,Thienemanniella,11
SMC05524,SMC0552420116301,Tricorythodes explicatus,71
SMC05524,SMC0552420116301,Turbellaria,1
SMC05702,SMC057022010671,Alotanypus,2
SMC05702,SMC057022010671,Anopheles,3
SMC05702,SMC057022010671,Archilestes,1
SMC05702,SMC057022010671,Caloparyphus/ Euparyphus,1
SMC05702,SMC057022010671,Cambaridae,2
SMC05702,SMC057022010671,Chironomus,5
SMC05702,SMC057022010671,Coenagrionidae,3
SMC05702,SMC057022010671,Cricotopus,1
SMC05702,SMC057022010671,Dixella,1
SMC05702,SMC057022010671,Hyalella,419
SMC05702,SMC057022010671,Micropsectra,1
SMC05702,SMC057022010671,Muscidae,1
SMC05702,SMC057022010671,Oligochaeta,22
SMC05702,SMC057022010671,Ostracoda,17
SMC05702,SMC057022010671,Pentaneura,2
SMC05702,SMC057022010671,Physa,127
SMC05702,SMC057022010671,Polypedilum,1
SMC05702,SMC057022010671,Simulium,1
SMC05702,SMC057022010671,Tanytarsus,6
SMC05759,SMC0575920106211,Ambrysus,2
SMC05759,SMC0575920106211,Atractides,5
SMC05759,SMC0575920106211,Baetidae,28
SMC05759,SMC0575920106211,Baetis,95
SMC05759,SMC0575920106211,Baetis adonis,85
SMC05759,SMC0575920106211,Caloparyphus/ Euparyphus,2
SMC05759,SMC0575920106211,Chironomidae,1
SMC05759,SMC0575920106211,Cricotopus,1
SMC05759,SMC0575920106211,Cricotopus trifascia group,10
SMC05759,SMC0575920106211,Dasyhelea,1
SMC05759,SMC0575920106211,Elmidae,14
SMC05759,SMC0575920106211,Eukiefferiella,9
SMC05759,SMC0575920106211,Fallceon quilleri,28
SMC05759,SMC0575920106211,Hydropsyche,40
SMC05759,SMC0575920106211,Hydroptila,2
SMC05759,SMC0575920106211,Limnophila,3
SMC05759,SMC0575920106211,Microcylloepus,1
SMC05759,SMC0575920106211,Nectopsyche,8
SMC05759,SMC0575920106211,Optioservus,2
SMC05759,SMC0575920106211,Ostracoda,7
SMC05759,SMC0575920106211,Parametriocnemus,1
SMC05759,SMC0575920106211,Pentaneura,1
SMC05759,SMC0575920106211,Physa,2
SMC05759,SMC0575920106211,Polypedilum,2
SMC05759,SMC0575920106211,Rheocricotopus,3
SMC05759,SMC0575920106211,Rheotanytarsus,4
SMC05759,SMC0575920106211,Simulium,185
SMC05759,SMC0575920106211,Sperchon,29
SMC05759,SMC0575920106211,Tanytarsus,2
SMC05759,SMC0575920106211,Thienemannimyia group,1
SMC05759,SMC0575920106211,Tricorythodes minutus,37
SMC06019,SMC0601920106171,Caloparyphus/ Euparyphus,4
SMC06019,SMC0601920106171,Ceratopogonidae,7
SMC06019,SMC0601920106171,Chironomus,41
SMC06019,SMC0601920106171,Corixidae,2
SMC06019,SMC0601920106171,Cricotopus,172
SMC06019,SMC0601920106171,Cryptochironomus,7
SMC06019,SMC0601920106171,Dasyhelea,24
SMC06019,SMC0601920106171,Dicrotendipes,150
SMC06019,SMC0601920106171,Eukiefferiella,4
SMC06019,SMC0601920106171,Euparyphus,2
SMC06019,SMC0601920106171,Fallceon quilleri,4
SMC06019,SMC0601920106171,Hyalella,1
SMC06019,SMC0601920106171,Micropsectra,6
SMC06019,SMC0601920106171,Oligochaeta,37
SMC06019,SMC0601920106171,Orthocladius complex,1
SMC06019,SMC0601920106171,Ostracoda,70
SMC06019,SMC0601920106171,Pentaneura,5
